patient_id,ssn,first,last,race,ethnicity,birthplace,address,city,state,county,zip,lat,lon,healthcare_expenses,healthcare_coverage,income,gender,age_begin,rash,joint_pain,fatigue,fever
4f533403-d2b7-4782-9b20-a004190b2452,999-27-4052,Eliseo499,Braun514,white,hispanic,San Antonio  Texas  US,1040 Bernhard Mill,Brenham,Texas,Washington County,77833,0.3019364305493134,-96.3664165910644,18469.92,777.84,74458,M,61,45,2,30,3
f94e66d6-f4ca-86d4-e653-cfdd6d502a1f,999-38-3453,Rusty501,McClure239,white,nonhispanic,Austin  Texas  US,399 Nicolas Mall,Sugar Land,Texas,Fort Bend County,77469,0.2965826691813731,-95.6220357921586,16050.45,2248.99,977360,M,66,19,28,11,15
c11eeecd-3c4b-66a6-b73b-3ce22b0d99fb,999-92-9816,Anastacia583,Sanford861,white,nonhispanic,Pelican Bay  Texas  US,1090 MacGyver Club Apt 10,Allen,Texas,Collin County,75025,0.3309106521617485,-96.67407555558268,16569.02,2413.17,38458,F,63,27,33,31,2
382f3219-7aa8-cb61-f61b-a937d70e5e35,999-35-2495,Elliott563,Stiedemann542,white,nonhispanic,Laredo  Texas  US,1022 Collier Port,Houston,Texas,Harris County,77075,0.2964970480185012,-95.25836623724032,12968.01,0.0,72751,M,37,1,1,42,6
b6dd5d04-be65-05f7-61e2-289972728bfa,999-48-8589,Mckinley734,Dooley940,white,nonhispanic,Haskell  Texas  US,730 Bergstrom Terrace,Palestine,Texas,Anderson County,75803,0.3171610147891096,-95.50672913035604,13045.99,0.0,114389,M,32,10,46,34,2
3dc3a6a6-0113-0078-6fab-fa053c2dabac,999-66-6282,Paige606,Jacobs452,white,hispanic,Killeen  Texas  US,110 Watsica Quay Apt 23,San Antonio,Texas,Bexar County,78227,0.2962100024404675,-98.43767764806832,12614.58,1502.24,30844,F,45,37,47,7,0
f666493b-8e5f-4795-a0d8-7f912743c6b4,999-11-9568,Tommy814,Blick895,white,nonhispanic,Austin  Texas  US,1042 Daniel Trace Suite 32,Timberwood Park,Texas,Bexar County,0,0.2971219844861192,-98.51674165413436,11349.85,0.0,72200,M,33,37,19,37,15
05f8c3ea-d640-abf1-3331-4c34b3a459cd,999-21-6954,Shayne60,Volkman526,white,nonhispanic,El Paso  Texas  US,858 Shanahan Esplanade,DeSoto,Texas,Dallas County,75115,0.3269347569098604,-96.88977226658824,13946.07,0.0,104224,M,29,22,9,9,5
6e70ddcb-009a-638e-9a7c-2717575df1aa,999-29-4621,Rochel591,Crona259,asian,hispanic,San Angelo  Texas  US,978 Hintz Grove,Irving,Texas,Dallas County,75061,0.3289166072600614,-96.92149360412384,7847.9,4530.72,20789,F,46,19,41,10,11
5aaccddd-3615-6f08-ddd2-4b799b81c9aa,999-58-5308,Bettie175,Gerhold939,white,nonhispanic,Nederland  Texas  US,676 Ryan Esplanade Apt 90,Forest Hill,Texas,Tarrant County,76140,0.3262125129875662,-97.25227218012004,11666.15,0.0,65081,F,40,38,24,15,3
5bf5986e-6bab-d830-ef9c-51afbef48656,999-29-9434,Helene803,Mann644,white,nonhispanic,White Oak  Texas  US,673 Hegmann Vista,San Angelo,Texas,Tom Green County,76908,0.3152893279134489,-100.34409317236457,16532.71,4435.37,52698,F,69,40,26,16,17
4cf3d457-279c-398e-7d31-0681ca455221,999-88-7825,Regine404,Labadie908,white,nonhispanic,Richardson  Texas  US,855 Crooks Vale Unit 98,Fort Worth,Texas,Tarrant County,76134,0.3283179490994563,-97.25598828098576,16664.18,1221.84,106553,F,73,19,14,20,7
d0f24993-1dc0-9431-5454-ee3613d28bbf,999-40-9628,Mariana775,Kuhlman484,white,hispanic,Plano  Texas  US,974 Harvey Promenade,Houston,Texas,Harris County,77033,0.2976309870698599,-95.51588913244434,12453.84,0.0,430548,F,50,46,4,14,0
f6ac7447-f387-206b-dcd6-b1b9b0c2f77c,999-26-7087,Fred155,Hyatt152,white,nonhispanic,Denton  Texas  US,669 Hettinger Grove,Houston,Texas,Harris County,77049,0.2978625737215336,-95.3102573116076,10242.3,2182.24,34256,M,37,30,37,46,1
982dc090-9c57-c166-a717-b97773fa7bd2,999-67-6921,Dorotea472,Vega377,white,hispanic,Havana  Havana  CU,1057 Denesik Trace,San Marcos,Texas,Hays County,78655,0.2986035410955763,-97.9984872547738,12729.2,1774.24,31126,F,37,22,32,42,13
f7d48f3d-5840-cc4f-15bf-ca45374c52e6,999-61-9759,Javier97,Ojeda263,white,hispanic,La Paz  Baja California  MX,289 Hartmann Extension Unit 66,Brownsville,Texas,Cameron County,78583,0.2622153510984852,-97.44098386523297,15091.89,0.0,39563,M,53,11,39,18,6
343629fe-d7a5-87da-fa6d-115822ea8970,999-54-7303,Nigel915,Padberg411,white,hispanic,San Antonio  Texas  US,1063 D'Amore Course,San Antonio,Texas,Bexar County,78215,0.295106308680035,-98.64270720807488,16193.34,571.22,82141,M,44,22,0,14,4
1c13d487-52e9-8bb1-62da-ada8233a73fe,999-38-3158,Isabela97,Molina998,white,hispanic,Juarez  Chihuahua  MX,895 Simonis Crossing Apt 45,Arlington,Texas,Tarrant County,76013,0.3259249949323707,-97.11222006863164,14433.43,1366.24,29040,F,42,31,1,7,3
1e01c165-a5bb-840f-3059-0cdd936ec569,999-45-5745,Jeanne553,Green467,white,nonhispanic,Fort Worth  Texas  US,623 Kertzmann Ferry,Sugar Land,Texas,Fort Bend County,77459,0.2959384887803844,-95.67939723595174,14402.18,0.0,149191,F,31,26,49,20,5
e3014a66-8acf-f513-1bb2-909dbd601825,999-96-6745,Adriane398,Hammes673,white,nonhispanic,Palmer  Texas  US,249 Satterfield Mall,Frisco,Texas,Denton County,75035,0.3316626517110649,-96.81734762934173,13927.27,0.0,123268,F,30,6,12,27,8
aba52668-d347-c091-befe-e4635658b2be,999-63-7294,Marisha663,O'Keefe54,white,nonhispanic,Plano  Texas  US,575 Fritsch Gateway Unit 83,Grand Prairie,Texas,Tarrant County,75051,0.3271339191862104,-97.0438517148923,10786.48,2318.24,34444,F,32,20,3,5,14
041eda3e-d072-6946-3bc5-73735d694ef9,999-59-5576,Milo271,Murray856,native,hispanic,El Paso  Texas  US,729 Kilback Road Unit 46,Brownsville,Texas,Cameron County,78526,0.2609078079868526,-97.28310034083752,13118.12,4746.59,20250,M,60,31,32,44,0
ea7eafc0-4c19-4e3f-b795-f01efcc02f88,999-94-2166,Greg949,Schowalter414,white,nonhispanic,Wake  Texas  US,566 Bins Green Unit 53,Houston,Texas,Harris County,77058,0.2980098058375671,-95.5807192754871,8670.79,4802.72,8537,M,42,17,0,14,0
6fb93bdc-03bb-dd1f-d03f-532a12a3296d,999-50-9413,Alycia285,Harvey63,white,nonhispanic,Brownsville  Texas  US,339 Pollich Harbor Unit 44,Denison,Texas,Grayson County,75020,0.33735546372542,-96.59266580903542,13226.11,656.19,44817,F,32,12,29,15,0
1fe515db-e838-0bf6-50ef-4bb989d09406,999-73-4231,Roger751,Feil794,white,nonhispanic,Houston  Texas  US,1044 Jenkins Drive Suite 13,Sachse,Texas,Dallas County,75040,0.3290096026584758,-96.62906713515171,17220.79,0.0,115513,M,50,17,6,21,9
cb1611e9-89de-fbad-8589-2d79e2f7cc8a,999-89-4803,Sylvester827,Parker433,white,nonhispanic,Fort Worth  Texas  US,904 Ullrich Divide,Austin,Texas,Travis County,78757,0.3015336907928228,-97.72477968491684,18339.95,670.55,450252,M,56,22,2,49,16
65e7028e-a9d5-59ff-1b94-f930611b6a0b,999-59-4975,Felicitas300,O'Reilly797,hawaiian,nonhispanic,Mansfield  Texas  US,1088 Ward Lock,Plano,Texas,Collin County,75024,0.3297221597421614,-96.62189421046476,12449.94,0.0,110675,F,29,43,33,42,16
c0d1d0c7-e1c4-5a53-f633-4f74cdb98942,999-83-6593,Jaimie425,Rempel203,white,nonhispanic,San Antonio  Texas  US,1077 Roob Esplanade Unit 87,Fort Worth,Texas,Tarrant County,76262,0.3275785068650671,-97.29558300316332,14339.11,0.0,38161,F,47,42,23,23,10
19eb39c9-c49b-5df7-4396-400f7d52d2aa,999-82-6843,Milan77,Quigley282,white,nonhispanic,Granbury  Texas  US,121 Tillman Lane,McKinney,Texas,Collin County,75035,0.332886160783532,-96.5964046238444,12528.84,0.0,155078,M,36,32,35,35,8
a9263423-7937-1553-9fd9-b778bc62268c,999-78-6209,Percy315,Monahan736,black,hispanic,Borger  Texas  US,547 Jacobs Grove,Markham,Texas,Matagorda County,77456,0.2903841448066414,-96.05404163310804,12665.18,3714.72,12982,M,47,23,5,38,18
486ac09e-0cb3-2498-4354-4f5fb40e184f,999-72-9467,Buddy254,Kautzer186,white,nonhispanic,San Antonio  Texas  US,192 Grant Rue Unit 12,Arlington,Texas,Tarrant County,76014,0.3271010761483184,-97.11136197679582,7132.63,4802.72,21555,M,29,27,25,33,17
68110556-e916-22c7-bbeb-7693497f67b1,999-56-6722,Olin642,Donnelly343,white,hispanic,Friendswood  Texas  US,246 Sipes Crossing Apt 84,Royse City,Texas,Collin County,75189,0.3292183462368062,-96.32935708254536,16266.94,0.0,84363,M,51,17,8,31,8
e7f9b6a0-525b-2b7f-a1fe-3f14efccb843,999-20-1226,Lorenzo669,Ward668,white,nonhispanic,Houston  Texas  US,1053 Kohler Frontage road,San Antonio,Texas,Bexar County,78238,0.294089480811757,-98.48178211840364,14014.06,0.0,86555,M,27,44,17,44,1
9424dea8-5497-87a3-61b5-e2c4af2b4d3a,999-49-2382,Wallace647,Torp761,white,nonhispanic,Carrollton  Texas  US,304 Quigley Grove Suite 59,Rosenberg,Texas,Fort Bend County,77417,0.2944919890779028,-95.67508508652814,14569.64,0.0,46188,M,40,28,33,9,4
3826c1ee-eb97-4ffa-845e-8b101c261732,999-67-2170,Diedre599,Paucek755,white,nonhispanic,Texarkana  Texas  US,789 Oberbrunner Well Suite 76,Round Rock,Texas,Williamson County,78717,0.3050095682710276,-97.8001694051402,13304.91,0.0,54053,F,34,2,46,27,16
5b2f7214-3566-d9cf-a13c-7557a9abf00f,999-86-5743,Juan88,Arellano2,black,hispanic,Kingston  Kingston  JM,685 Shields Bypass Unit 15,Houston,Texas,Harris County,77075,0.3000161509427135,-95.54359940339104,15943.44,2857.45,174202,M,69,20,29,30,6
df50e01e-b753-f891-ad4a-11e33bc6d87b,999-53-2161,Malka46,Fisher429,white,nonhispanic,Texarkana  Texas  US,1094 Lehner Ville Apt 15,Houston,Texas,Harris County,77388,0.3003907524184777,-95.267383797452,12429.8,0.0,137292,F,36,1,32,42,4
999d74b4-7d64-6c69-b74f-a91e42c1c081,999-99-2110,Ellsworth48,Upton904,black,nonhispanic,El Paso  Texas  US,280 Kreiger Well,Longview,Texas,Gregg County,75603,0.324881184357971,-94.75226434998848,16927.7,0.0,61702,M,55,28,15,31,15
58baae57-c293-5d81-8868-5fc3201427ed,999-31-4259,Elina789,Schimmel440,white,hispanic,Lago Vista  Texas  US,297 Jaskolski Knoll Suite 24,Laredo,Texas,Webb County,78041,0.2752071176665689,-99.47227944349356,13692.06,0.0,131837,F,43,12,20,19,6
ef64ad69-c49f-4de0-98e8-9b4344ecec71,999-64-3722,Lanita675,Cremin516,white,hispanic,University Park  Texas  US,103 Goldner Gardens Apt 25,Mount Pleasant,Texas,Titus County,75455,0.3317602691950563,-94.97837251444872,11394.94,0.0,98899,F,37,6,21,20,18
847203e0-cf92-3baa-ec70-31fa4659fe56,999-12-2718,Teresa94,Covarrubias273,black,hispanic,Port-au-Prince  Haiti  HT,1026 DuBuque Haven Suite 59,Dallas,Texas,Dallas County,75248,0.3291327625415661,-96.6909067757836,16381.39,1258.21,84062,F,64,21,45,15,10
e845880b-8804-2f16-c436-9e05b3c1dd45,999-32-4154,Abel832,Effertz744,black,nonhispanic,Houston  Texas  US,743 Herman Manor,Mesquite,Texas,Dallas County,75228,0.3275657914926979,-96.52626199037584,16900.27,0.0,52994,M,52,40,5,30,4
0dfd4c2b-89d2-70c5-f5ef-0ff8d4d08383,999-20-2829,Winford225,Eichmann909,white,hispanic,Houston  Texas  US,244 Rempel Ferry,Dallas,Texas,Dallas County,75063,0.328786805898327,-96.8776156823772,13113.86,1774.24,34262,M,40,1,45,49,5
5dd09d60-f136-e0e4-f263-55ea676bc07b,999-51-1942,Shara355,Emmerich580,white,nonhispanic,Dallas  Texas  US,303 Kemmer Light Suite 69,Cinco Ranch,Texas,Fort Bend County,0,0.2978189230056329,-95.76542361725905,14246.41,0.0,127024,F,28,43,1,34,13
5da39610-060e-8fcb-7a06-f2e0a7209853,999-80-8747,Aubrey96,Kemmer137,white,hispanic,Arlington  Texas  US,1058 Casper Dale,Homestead Meadows South,Texas,El Paso County,0,0.3176928772148423,-106.15136845462064,14826.04,6022.71,24126,M,67,24,0,6,13
c8aaf51f-92e8-6612-1721-03117cc432d9,999-59-1643,Elena945,Cuellar188,white,hispanic,Panama City  Panama  PA,677 Schmeler Vista,Denver City,Texas,Yoakum County,79323,0.3298912605225294,-102.8580695777268,10341.36,2318.24,34686,F,25,10,48,8,11
b288f7be-a077-15f4-b7ca-67a64940448b,999-21-3439,Dion244,Nader710,white,nonhispanic,Houston  Texas  US,444 Beahan Parade,Austin,Texas,Travis County,78730,0.3024367153061364,-97.72322892157236,9579.66,2318.24,32777,F,27,39,36,34,15
99923964-1cb1-3b07-5ac6-777258c3bbd7,999-79-5326,Ping698,Bogan287,white,hispanic,Waco  Texas  US,735 Lockman Path Suite 68,Laredo,Texas,Webb County,78041,0.2759475444903305,-99.25290903778868,11929.91,0.0,100711,F,29,37,15,47,14
c6ff64fa-2f0d-d21c-f43d-9edc98b9c22a,999-53-6534,Rosie394,Waelchi213,asian,hispanic,Belton  Texas  US,802 Hartmann Trailer,Houston,Texas,Harris County,77076,0.2967278406511784,-95.24990699185234,15354.2,5006.76,30402,F,65,25,29,30,0
f9b491f7-9378-2807-0cbb-3c17bcfc7237,999-51-9141,Martín25,Collado928,white,hispanic,Ponce  Puerto Rico  PR,162 Leffler Bridge,Dallas,Texas,Dallas County,75134,0.3287044617110704,-96.46335475855128,14482.78,0.0,60917,M,30,37,44,14,9
2cb7194e-91a8-dd73-366a-02bc689b8222,999-95-2675,Madalyn472,Reichert620,white,nonhispanic,Dallas  Texas  US,171 Koch Union Unit 48,Plano,Texas,Collin County,75013,0.3309318000946372,-96.74520251935272,13307.78,0.0,857389,F,43,25,4,30,3
4c32b1e4-93a4-b020-5d53-b34830582766,999-77-3498,Bryan958,Brekke496,white,hispanic,Grand Prairie  Texas  US,701 Fay Parade Unit 39,Schertz,Texas,Guadalupe County,78266,0.2956884847398318,-98.2403321755027,13469.1,0.0,85287,M,31,43,46,48,16
06284d59-ad92-01b5-a844-c65cf4d6bc83,999-13-7980,Tula326,Bogisich202,white,nonhispanic,Grand Prairie  Texas  US,792 Moen Vale Suite 32,Pasadena,Texas,Harris County,77058,0.2968042901076407,-95.14030927821548,14454.51,0.0,83746,F,45,21,29,25,17
59e3e85b-d4d3-fdb4-962b-df56f6a2fc3f,999-65-7275,Nannie905,Schowalter414,white,nonhispanic,New Braunfels  Texas  US,425 Orn Throughway Apt 22,Corsicana,Texas,Navarro County,75109,0.3205396691140485,-96.36724099372846,14448.85,2010.4,23811,F,61,4,13,30,3
40de189e-5c42-c6bc-2525-18e0f70ec68d,999-90-1595,Derrick232,Kassulke119,white,nonhispanic,Dallas  Texas  US,638 Olson Well Suite 44,Irving,Texas,Dallas County,75247,0.3293023938325462,-96.91862532748104,12420.45,0.0,61224,M,26,36,9,48,1
736871dc-ce4a-61db-c99d-2e142bac2f0d,999-47-8875,Sydney660,Beier427,white,nonhispanic,West University Place  Texas  US,387 Ryan Forge Unit 51,Houston,Texas,Harris County,77057,0.3009213527574807,-95.14104219328674,13664.61,0.0,131543,M,54,31,10,9,12
f42cd24f-8ea3-fe81-ddf2-8687697b91e8,999-29-4268,Deandrea896,Zboncak558,white,nonhispanic,Austin  Texas  US,561 Marvin Mall,Wichita Falls,Texas,Wichita County,76367,0.3399872688795667,-98.74382738715008,6784.65,5310.72,10125,F,25,25,31,18,7
847e3d43-f861-d8d6-20b3-9abd3a9be18c,999-65-3649,Chastity705,Quitzon246,white,hispanic,Prairie View  Texas  US,490 Paucek Bypass,San Marcos,Texas,Hays County,78656,0.2989877772816992,-97.97396800970908,12714.6,1230.24,30331,F,55,7,19,48,13
9de1ab79-8731-4182-f06a-6896afa7ce11,999-72-3204,Maira380,Kunde533,white,hispanic,San Antonio  Texas  US,331 Heathcote Approach Suite 83,Laredo,Texas,Webb County,78040,0.2748431046777654,-99.49424789788944,8475.19,3850.72,9237,F,50,37,46,3,5
f8987bd3-797a-0441-3582-9e4f21e85667,999-86-4834,Pedro316,Lockman863,black,nonhispanic,Houston  Texas  US,631 Aufderhar Harbor Suite 60,Frisco,Texas,Denton County,75035,0.3319557712401551,-96.73244858355557,13977.79,0.0,533292,M,46,12,15,46,3
fc3c6824-7a03-f3f1-9dc4-ad410d64319e,999-15-3867,Gilberto712,Effertz744,black,hispanic,West Odessa  Texas  US,1037 Wolf Hollow Suite 24,Austin,Texas,Travis County,78727,0.3038234548090101,-97.68621141617446,11896.24,0.0,95776,M,25,40,24,36,15
91dc7dae-0525-e53a-af74-4d94cff2a789,999-91-6393,Darci883,Smith67,white,nonhispanic,Plano  Texas  US,358 Renner Rest Apt 19,Royse City,Texas,Rockwall County,75173,0.3290966487016177,-96.27133908820956,18026.62,165.86,446097,F,62,43,9,4,15
b9e8a174-7b0d-911d-e24a-c23ff8d3b3d5,999-84-3871,Larue605,Ankunding277,white,nonhispanic,Rowlett  Texas  US,757 Von Throughway Suite 98,San Antonio,Texas,Bexar County,78263,0.2942845715857125,-98.452609884506,18946.51,0.0,64479,F,45,5,11,37,6
496f3ba3-ffb3-f398-10bd-6e45ee0334ab,999-68-1693,Carla633,Matos876,white,hispanic,La Paz  Baja California  MX,1049 Torp Ranch Unit 45,San Marcos,Texas,Hays County,78666,0.2986291846661343,-97.80652066934216,13843.31,4857.25,23987,F,68,12,38,46,7
223dc789-ddd2-936c-cfc8-aad64a1c69b0,999-88-6278,Rosario163,Limón43,white,hispanic,Santiago  Santiago Province  CL,857 Greenfelder Vale,El Campo,Texas,Wharton County,77437,0.2918716621086759,-96.24811516145364,11670.48,0.0,101098,F,32,6,28,25,3
eef2615a-5259-8505-9c0b-d79aa1d18081,999-91-4725,Florentino8,Willms744,white,hispanic,Paris  Texas  US,129 Kunze View,Mabank,Texas,Kaufman County,75124,0.3224910018969896,-96.1530453406104,10789.16,4504.5,13930,M,42,28,27,11,18
027c4a4a-6eb3-3138-c197-d5efd8841ad2,999-86-8141,Mateo562,Ceja441,black,hispanic,Port-au-Prince  Haiti  HT,113 Koss Bypass Apt 19,Little Elm,Texas,Denton County,75068,0.3313940556526757,-96.81949301900542,15936.9,0.0,171770,M,45,33,3,34,5
b51428f7-6c59-1c40-0ece-a293c5eccb5d,999-27-3632,Aurelio227,Kilback373,white,hispanic,Burnet  Texas  US,875 Homenick Throughway Unit 57,Fort Worth,Texas,Tarrant County,76133,0.3268464422515399,-97.45027611042046,13465.12,0.0,53125,M,52,42,6,39,15
ad897933-1356-2790-480a-bc642d48ee3c,999-36-6488,Lorenzo669,Segura601,black,hispanic,Wesley  Saint Andrew Parish  DM,426 Gerlach Trailer,Garland,Texas,Dallas County,75040,0.3295618873667704,-96.69237471567374,7315.27,4802.72,21439,M,40,8,35,32,12
aaa2cac8-da00-6237-b38f-515ef24ad502,999-29-8710,Caleb651,Zieme486,white,nonhispanic,Georgetown  Texas  US,280 Stiedemann Park,The Colony,Texas,Denton County,75010,0.3311963333422166,-96.93665769053884,14116.6,0.0,87839,M,55,15,44,8,19
b6aae22b-f8b2-9f34-f735-5f74bdf726a7,999-54-1877,Herma433,Considine820,white,nonhispanic,San Antonio  Texas  US,1050 Champlin Road,Houston,Texas,Harris County,77339,0.2989078422719648,-95.23747061399932,14100.18,2182.24,34114,F,43,8,36,5,13
6eb70644-b20c-66c6-6ee7-5c5cacccfe4b,999-55-7192,Darrell400,Cassin499,white,nonhispanic,Brownsville  Texas  US,496 Bayer Rapid,El Paso,Texas,El Paso County,79905,0.3182952147976462,-106.45530518262738,14170.7,0.0,92667,M,40,15,33,29,15
7222b4d4-873b-00a9-5ad9-61fa0db9b036,999-20-1529,My508,Gorczany269,white,nonhispanic,Mission Bend  Texas  US,865 Moen Walk Suite 52,Austin,Texas,Travis County,78731,0.3039988782488089,-97.75584445277792,7261.06,4802.72,3495,F,40,25,11,8,9
fff136e7-bcd8-ead2-a1c9-a23aabbd6331,999-71-1916,Lenny728,Rice937,white,nonhispanic,Dallas  Texas  US,336 Lakin Way,El Paso,Texas,El Paso County,79924,0.3185535496512662,-106.36965295253955,13008.41,0.0,38751,M,35,40,28,35,3
92b7f304-c3e9-e903-b8f4-61bd788c946c,999-27-7820,Ramona980,Alonso270,white,hispanic,La Paz  Baja California  MX,505 Mueller Rapid,Odessa,Texas,Ector County,79763,0.3207985561052837,-102.24552545019482,16917.21,4057.08,26578,F,79,4,38,44,1
b399a331-7443-2bef-48d3-d378f2357784,999-77-5874,Margarita164,Robles531,white,hispanic,Bogota  Bogota  CO,142 Wilderman Track,Cinco Ranch,Texas,Fort Bend County,0,0.2972998702714939,-95.80061065949526,12052.04,0.0,197445,F,46,47,7,21,18
3b99f8ef-e912-9023-5d14-85a3c0170b38,999-94-6419,Lakiesha286,Fisher429,black,hispanic,Conroe  Texas  US,989 Jast Union,Rowlett,Texas,Dallas County,75087,0.3296299408816105,-96.50763511442965,15741.96,0.0,112400,F,62,42,29,43,18
de693d5d-9f8c-5ed5-718b-1102b7d8f322,999-93-1661,Scotty190,Littel644,white,nonhispanic,Alamo Heights  Texas  US,939 Padberg Course Apt 74,Waxahachie,Texas,Ellis County,75165,0.3234710028581329,-96.783544165628,15958.79,0.0,69694,M,63,20,8,25,8
31f3fbf7-f4fe-97c9-600d-5ef4a6e7b7bb,999-34-2534,Dayna943,Huels583,white,nonhispanic,Galveston  Texas  US,849 Altenwerth Tunnel,San Antonio,Texas,Bexar County,78237,0.296505642769331,-98.44809668371732,13370.46,0.0,64863,F,38,14,16,16,5
b78280ac-df0f-f647-9ef4-5cb20d15c869,999-85-4680,Bobby524,Jast432,white,hispanic,Zapata County  Texas  US,136 Jerde Tunnel Apt 15,Corpus Christi,Texas,Nueces County,78410,0.2787880380195293,-97.18539197169775,14418.06,802.71,39004,F,51,11,43,7,18
c8632089-dd8d-fa25-aea0-6e1a63ca7e09,999-95-7565,Rodney21,Hauck852,white,hispanic,Austin  Texas  US,186 Satterfield Key,Baytown,Texas,Harris County,77562,0.2979761483213815,-95.05886055888313,13782.21,0.0,43549,M,29,17,29,33,2
060824a2-9b38-422b-102e-f4dcb5792cf6,999-24-8877,Galen747,Donnelly343,black,nonhispanic,Deer Park  Texas  US,858 Predovic Park,Dallas,Texas,Dallas County,75252,0.3262230983582316,-96.72317682242952,12392.44,0.0,99721,M,27,45,19,49,0
83f4d947-ebbf-dbbd-ccc9-5df26aa3eecb,999-71-2384,César846,Perales854,white,hispanic,Juarez  Chihuahua  MX,517 Schumm Loaf,San Antonio,Texas,Bexar County,78204,0.2946068619827773,-98.37388056109768,14519.47,0.0,79516,M,51,12,19,26,1
ac3d0493-9fce-0624-cabc-67f2a1122c67,999-13-2258,Tyrell880,Prohaska837,black,nonhispanic,Quanah  Texas  US,270 Torphy Skyway,Killeen,Texas,Bell County,76543,0.3088008331924961,-97.6297895760556,11179.54,0.0,58728,M,32,37,36,23,9
2caad10c-e38a-a02e-3787-d6279371f73a,999-77-6067,Martín25,Vela532,white,hispanic,Santiago  Santiago Province  CL,769 Monahan Bypass,San Angelo,Texas,Tom Green County,76903,0.3147945152784882,-100.39511388495788,12932.55,0.0,143139,M,33,32,32,8,6
d0d27a3b-380e-b776-8698-e8f662b7c0e2,999-29-6276,Neville893,Morar593,white,nonhispanic,Houston  Texas  US,927 Reilly Trailer Suite 1,Houston,Texas,Harris County,77076,0.2990810053395043,-95.06219040808098,14997.02,0.0,48763,M,38,0,34,47,15
c706a4e8-a6aa-91fe-dfc8-46aa177accea,999-84-1273,Norman647,Bergstrom287,white,nonhispanic,Houston  Texas  US,777 McClure Tunnel,Austin,Texas,Travis County,78703,0.3029987564763983,-97.75310905119504,5491.15,6326.72,7108,M,26,3,2,32,14
d4da8faf-5065-8e9e-e49c-40e184a32d38,999-83-5319,Abram53,Mills423,white,nonhispanic,Fort Worth  Texas  US,677 Hermiston Crossing Suite 73,Centerville,Texas,Leon County,75833,0.3124661620409535,-95.8418640438557,16622.44,3294.83,187661,M,70,28,24,45,0
e73df4e4-84af-7972-6f56-7ae814a4fdcb,999-52-3343,Eli762,Becker968,asian,nonhispanic,Houston  Texas  US,576 Lueilwitz Gate Apt 92,Pecan Grove,Texas,Fort Bend County,0,0.296525920105434,-95.75391817708524,12292.64,0.0,104193,M,43,4,26,8,12
802bf39b-8d75-9b4c-df38-464f34fcde6e,999-55-3908,Eleanore671,Zemlak964,white,nonhispanic,El Paso  Texas  US,1056 Schowalter Estate,Dumas,Texas,Moore County,79029,0.3585997865124876,-102.01217180220767,13783.04,0.0,80501,F,32,14,40,13,12
